time,temp,rhum,prcp,wspd
2022-01-16 12:00:00,10.6,67.0,0.0,2.2
2022-01-16 13:00:00,9.1,68.0,0.0,3.6
2022-01-16 14:00:00,9.0,87.0,0.0,4.3
2022-01-16 15:00:00,9.0,87.0,0.0,3.6
2022-01-16 16:00:00,10.0,82.0,0.0,4.3
2022-01-16 17:00:00,13.0,67.0,0.0,6.1
2022-01-16 18:00:00,16.0,59.0,0.0,6.0
2022-01-16 19:00:00,17.0,52.0,0.0,2.5
2022-01-16 20:00:00,18.0,52.0,0.0,4.0
2022-01-16 21:00:00,18.0,52.0,0.0,5.0
2022-01-16 22:00:00,18.0,49.0,0.0,6.0
2022-01-16 23:00:00,18.0,49.0,0.0,5.4
2022-01-17 00:00:00,17.0,59.0,0.0,0.0
2022-01-17 01:00:00,16.0,59.0,0.0,7.6
2022-01-17 02:00:00,15.0,59.0,0.0,0.0
2022-01-17 03:00:00,15.0,59.0,0.0,0.0
2022-01-17 04:00:00,13.0,72.0,0.0,0.0
2022-01-17 05:00:00,12.0,77.0,0.0,0.0
2022-01-17 06:00:00,12.0,77.0,0.0,0.0
2022-01-17 07:00:00,11.4,72.0,0.0,4.0
2022-01-17 08:00:00,11.2,69.0,0.0,3.2
2022-01-17 09:00:00,8.9,77.0,0.0,5.4
2022-01-17 10:00:00,9.2,74.0,0.0,5.4
2022-01-17 11:00:00,10.2,67.0,0.0,4.3
2022-01-17 12:00:00,10.4,63.0,0.0,4.3
2022-01-17 13:00:00,10.3,64.0,0.0,1.8
2022-01-17 14:00:00,7.0,81.0,0.0,2.5
2022-01-17 15:00:00,7.0,81.0,0.0,0.0
2022-01-17 16:00:00,8.0,81.0,0.2,2.2
2022-01-17 17:00:00,10.0,76.0,1.0,4.7
2022-01-17 18:00:00,12.0,77.0,0.2,3.6
2022-01-17 19:00:00,12.0,77.0,0.0,0.0
2022-01-17 20:00:00,16.0,59.0,0.0,4.7
2022-01-17 21:00:00,17.0,55.0,0.0,2.5
2022-01-17 22:00:00,17.0,45.0,0.0,4.0
2022-01-17 23:00:00,17.0,45.0,0.0,0.0
2022-01-18 00:00:00,17.0,45.0,0.0,0.0
2022-01-18 01:00:00,13.0,76.0,0.0,4.0
2022-01-18 02:00:00,12.0,72.0,0.0,4.3
2022-01-18 03:00:00,12.0,72.0,0.0,6.0
2022-01-18 04:00:00,12.0,72.0,0.0,5.4
2022-01-18 05:00:00,11.0,76.0,0.0,0.0
2022-01-18 06:00:00,12.0,72.0,0.0,0.0
2022-01-18 07:00:00,8.6,82.0,0.0,4.3
2022-01-18 08:00:00,10.3,74.0,0.0,2.2
2022-01-18 09:00:00,10.3,72.0,0.0,1.4
2022-01-18 10:00:00,10.0,72.0,0.0,1.1
2022-01-18 11:00:00,9.7,72.0,0.0,1.1
2022-01-18 12:00:00,8.9,74.0,0.0,1.4
2022-01-18 13:00:00,8.1,75.0,0.0,2.5
2022-01-18 14:00:00,5.0,93.0,0.0,1.8
2022-01-18 15:00:00,5.0,93.0,0.0,0.0
2022-01-18 16:00:00,7.0,93.0,0.0,1.4
2022-01-18 17:00:00,8.0,93.0,0.0,7.0
2022-01-18 18:00:00,9.0,94.0,0.0,6.1
2022-01-18 19:00:00,10.0,87.0,0.0,9.0
2022-01-18 20:00:00,11.0,82.0,0.0,10.1
2022-01-18 21:00:00,12.0,77.0,0.0,7.6
2022-01-18 22:00:00,13.0,72.0,0.0,5.4
2022-01-18 23:00:00,14.0,67.0,0.0,6.1
2022-01-19 00:00:00,13.0,67.0,0.0,11.0
2022-01-19 01:00:00,11.0,76.0,0.0,11.0
2022-01-19 02:00:00,11.0,76.0,0.0,11.2
2022-01-19 03:00:00,11.0,82.0,0.0,0.0
2022-01-19 04:00:00,9.0,94.0,0.0,0.0
2022-01-19 05:00:00,9.0,87.0,0.0,4.0
2022-01-19 06:00:00,9.0,87.0,0.0,0.0
2022-01-19 07:00:00,6.6,98.0,0.0,2.2
2022-01-19 08:00:00,6.3,96.0,0.0,1.8
2022-01-19 09:00:00,6.0,95.0,0.0,2.5
2022-01-19 10:00:00,7.4,92.0,0.0,3.2
2022-01-19 11:00:00,6.3,94.0,0.0,3.6
2022-01-19 12:00:00,5.5,97.0,0.0,1.4
2022-01-19 13:00:00,5.4,97.0,0.0,1.4
2022-01-19 14:00:00,8.0,93.0,0.0,7.0
2022-01-19 15:00:00,8.0,93.0,0.0,7.6
2022-01-19 16:00:00,9.0,87.0,0.0,2.2
2022-01-19 17:00:00,9.0,94.0,0.0,4.3
2022-01-19 18:00:00,9.0,94.0,0.0,0.0
2022-01-19 19:00:00,11.0,82.0,0.0,0.0
2022-01-19 20:00:00,12.0,77.0,0.0,10.8
2022-01-19 21:00:00,14.0,67.0,0.0,7.0
2022-01-19 22:00:00,16.0,55.0,0.0,11.5
2022-01-19 23:00:00,16.0,55.0,0.0,9.0
2022-01-20 00:00:00,16.0,59.0,0.0,9.4
2022-01-20 01:00:00,14.0,59.0,0.0,5.4
2022-01-20 02:00:00,10.1,90.0,0.0,6.8
2022-01-20 03:00:00,11.0,76.0,0.0,5.0
2022-01-20 04:00:00,11.0,76.0,0.0,6.1
2022-01-20 05:00:00,9.0,82.0,0.0,6.5
2022-01-20 06:00:00,7.6,86.0,0.0,5.8
2022-01-20 07:00:00,7.5,85.0,0.0,5.0
2022-01-20 08:00:00,7.2,85.0,0.0,4.7
2022-01-20 09:00:00,7.3,83.0,0.0,3.2
2022-01-20 10:00:00,7.8,80.0,0.0,2.9
2022-01-20 11:00:00,8.1,79.0,0.0,2.5
2022-01-20 12:00:00,8.1,79.0,0.0,2.2
2022-01-20 13:00:00,7.1,84.0,0.0,2.5
2022-01-20 14:00:00,5.0,87.0,0.0,4.3
2022-01-20 15:00:00,6.5,84.0,0.0,3.6
2022-01-20 16:00:00,8.0,81.0,0.0,3.2
2022-01-20 17:00:00,8.0,81.0,0.0,0.0
2022-01-20 18:00:00,14.0,67.0,0.0,4.7
2022-01-20 19:00:00,15.0,63.0,0.0,11.0
2022-01-20 20:00:00,15.0,63.0,0.0,11.2
2022-01-20 21:00:00,17.0,55.0,0.0,7.9
2022-01-20 22:00:00,17.0,55.0,0.0,0.0
